Meas_number,date_time,time_datum,measurment_used,who,measuring_agency,stream_flow_cfs,gage_height_ft,gh_change_ft,meas_duration_hr,meas_rating,control,flow_adjust_code,channel_number,channel_name,meas_type,stream_flow_method,velocity_method,channel_flow_cfs,channel_flow_m3s,channel_width_ft,channel_width_m,channel_area_sqft,channel_area_m2,channel_vel_fts,channel_vel_ms,channel_stability,channel_material,channel_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,channel_loc_code,channel_loc_dist_ft
42,1929-09-09 -- --,--,Yes,J/H,USGS,758,1.47,0,0.7,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,758,21.46396715,190,57.90917403,339,31.49386845,2.24,0.682718683,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
41,1929-07-15 -- --,--,Yes,ALH,USGS,1830,2.82,-0.18,1.5,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1830,51.81934022,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
40,1929-06-15 -- --,--,Yes,ALH,USGS,4880,5.45,-0.1,1.3,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,4880,138.1849073,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
39,1929-03-13 -- --,--,Yes,CHJ,USGS,2160,3.14,-0.01,1.9,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,2160,61.16381141,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
38,1929-03-13 -- --,--,Yes,ALH,USGS,2180,3.14,-0.01,1.8,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,2180,61.730143,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
37,1928-10-16 -- --,--,Yes,ALH,USGS,689,1.57,0,0.8,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,689,19.51012318,205,62.48095093,337,31.30806392,2.04,0.621761658,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
36,1928-10-16 -- --,--,Yes,ALH,USGS,695,1.57,0,1,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,695,19.68002265,205,62.48095093,337,31.30806392,2.06,0.627857361,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
35,1928-08-31 -- --,--,Yes,VLA,USGS,1470,2.52,-0.01,1.5,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1470,41.62537166,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
34,1928-07-11 -- --,--,Yes,VLA,USGS,2350,3.28,0,1.4,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,2350,66.54396149,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
33,1928-06-11 -- --,--,Yes,ALH,USGS,50300,22.7,0.21,2,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,50300,1424.323942,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
32,1928-03-13 -- --,--,Yes,VLA,USGS,2480,3.4,0,1.3,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,2480,70.22511681,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
31,1927-10-28 -- --,--,Yes,HWM,USGS,1510,2.48,0.02,1.2,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1510,42.75803483,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
30,1927-08-24 -- --,--,Yes,N/B,USGS,4720,5.23,-0.06,1.7,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,4720,133.6542546,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
29,1927-05-18 -- --,--,Yes,A/M,USGS,3730,4.54,-0.02,1,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,3730,105.620841,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
28,1927-04-04 -- --,--,Yes,VLA,USGS,36900,20.22,-0.06,1.8,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,36900,1044.881778,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
27,1927-01-06 -- --,--,Yes,HCB,USGS,1660,2.74,-0.02,1.3,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1660,47.00552173,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
26,1926-09-25 -- --,--,Yes,VLA,USGS,1110,2.3,-0.04,1.3,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1110,31.43140309,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
25,1926-07-06 -- --,--,Yes,VLA,USGS,530,1.45,0,0.7,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,530,15.00778706,190,57.90917403,253,23.5042735,2.09,0.637000914,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
24,1926-06-15 -- --,--,Yes,HCB,USGS,874,1.83,0,2.3,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,874,24.74869036,191,58.21395916,316,29.35711631,2.77,0.8442548,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
23,1926-05-14 -- --,--,Yes,VLA,USGS,1950,2.82,0,1.3,Unspecified,,NONE,1,Imported Channel 1,UNSP,other,,1950,55.21732975,,0,,0,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
22,1925-11-04 -- --,--,Yes,VLA,USGS,1610,2.5,0,1.3,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1610,45.58969277,297,90.52118257,1030,95.68933482,1.56,0.475464797,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
21,1925-09-18 -- --,--,Yes,VLA,USGS,434,1.23,-0.02,0.9,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,434,12.28939544,175,53.33739714,204,18.95206243,2.13,0.649192319,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
20,1925-07-20 -- --,--,Yes,HCB,USGS,879,1.82,-0.01,0.8,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,879,24.89027325,198,60.34745504,320,29.72872538,2.75,0.838159098,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
19,1925-04-15 -- --,--,Yes,HCB,USGS,2910,3.66,0.02,1.8,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2910,82.40124593,318,96.92167022,1490,138.4243776,1.95,0.594330997,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
18,1924-12-16 -- --,--,Yes,HCB,USGS,1170,2.1,0,1.5,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1170,33.13039785,315,96.00731484,959,89.09327388,1.22,0.371837854,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
17,1924-10-01 -- --,--,Yes,HCB,USGS,1580,2.49,-0.02,1.8,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1580,44.74019538,315,96.00731484,1100,102.1924935,1.44,0.438890582,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
16,1924-07-31 -- --,--,Yes,VLA,USGS,1600,2.57,0,1.2,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1600,45.30652697,309,94.17860408,1070,99.40542549,1.5,0.45717769,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
15,1924-05-31 -- --,--,Yes,VLA,USGS,24300,15.71,-0.12,2.5,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,24300,688.0928784,421,128.3145383,6070,563.9167596,4,1.219140506,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
14,1924-04-15 -- --,--,Yes,B/F,USGS,1870,2.86,0,1.7,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1870,52.9520034,317,96.6168851,1180,109.6246748,1.58,0.4815605,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
13,1923-12-01 -- --,--,Yes,VLA,USGS,1230,2.14,0.01,1,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1230,34.82939261,313,95.39774459,972,90.30100334,1.27,0.387077111,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
12,1923-08-28 -- --,--,Yes,WSF,USGS,602,1.52,0,0.8,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,602,17.04658077,191,58.21395916,278,25.82683017,2.16,0.658335873,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
11,1923-04-06 -- --,--,Yes,ELW,USGS,1810,2.78,-0.02,1.7,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1810,51.25300864,315,96.00731484,1140,105.9085842,1.59,0.484608351,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
10,1922-12-24 -- --,--,Yes,HEZ,USGS,668,1.53,0,1.5,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,668,18.91547501,242,73.75800061,384,35.67447046,1.65,0.502895459,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
9,1922-11-03 -- --,--,Yes,D/W,USGS,568,1.5,0,1.5,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,568,16.08381707,195,59.43309966,276,25.64102564,2.06,0.627857361,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
8,1922-07-22 -- --,--,Yes,EGH/WRD,USGS,914,1.86,0.01,3,Unspecified,,NONE,1,Imported Channel 1,WADE,unspe,unkno,914,25.88135353,203,61.87138068,356,33.07320699,2.57,0.783297775,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
7,1922-06-23 -- --,--,Yes,W/A,USGS,849,1.8,0,1.5,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,849,24.04077587,307,93.56903383,857,79.61724266,0.99,0.301737275,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
6,1922-05-05 -- --,--,Yes,RW,USGS,5620,5.81,-0.04,1.8,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,5620,159.139176,327,99.66473636,2190,203.4559643,2.56,0.780249924,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
5,1922-04-05 -- --,--,Yes,VLA,USGS,9780,8.37,-0.04,1.5,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,9780,276.9361461,372,113.3800671,3150,292.6421405,3.1,0.944833892,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
4,1922-04-04 -- --,--,Yes,VLA,USGS,12100,9.75,-0.21,2,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,12100,342.6306102,405,123.4379762,3710,344.6674099,3.26,0.993599512,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
3,1922-03-12 -- --,--,Yes,RW,USGS,4630,5.22,-0.03,1.5,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,4630,131.1057624,333,101.4934471,2040,189.5206243,2.27,0.691862237,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
2,1921-11-02 -- --,--,Yes,W/W,USGS,989,1.99,0,1,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,989,28.00509698,286,87.16854617,932,86.58491267,1.07,0.326120085,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
1,1921-10-10 -- --,--,Yes,W/W,USGS,1550,2.48,0,0.8,Unspecified,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1550,43.890698,319,97.22645535,1150,106.8376068,1.35,0.411459921,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
